,fonte,titulo1,titulo2,artista,letra
10,https://www.letras.mus.br/kawe/rubi-part-andrade/,Rubi (part. Andrade),Rubi (part. Andrade),Kawe," 
[Andrade]
Seu olho é tão cristalino, tipo água do mar
Hipnotiza com o verde, do beck, do olhar
Cê me faz delirar no rap de improviso
E me faz te beijar com esse teu sorriso
É a baixinha que consegue me deixar nas altura
Sua presença dá mais brisa do que a branca pura
Eu gosto do jeito que dança, quando rebola, balança
Com o cabelo bagunçado, amarrado ou com trança
Me deixa à pampa com seu jeito gangsta de caminhar
Coração pula quando vejo a sua bochecha corar
Me faz pensar que te amo, te quero aqui do meu lado
De mão dada, passa um pano e foge de vários enquadro
O beijo aveludado me faz pensar no seu lábio
Deixa o malandro bobo mesmo com a lábia do sábio
O que eu queria agora era só um tempo pra gente
Olhar seu cabelo de fogo enquanto o clima fica quente
É diferente, eu não enjoo mesmo com o passar das hora
Um tapa servido no ouvido é melhor do que te ver ir embora
Agora, me encontro pensando em você
Cê partiu e eu já tô com vontade de te ver
Cola comigo, fazer um rolê de bike e cachaça
Fumar um cháina na varanda enquanto cê me abraça
Jogar o colchão no chão e transar enquanto o tempo passa
Ir pro ato na ação, jogar molotov em reaça
Fazer o que a gente gosta, se nóis tá junto, é isso memo
Corpos e cabeças que juntos vão desenvolvendo
O fruto amadurecendo, cada um no seu momento
A evolução de um pra outro serve de exemplo


[Andrade e Kawe]
Meu plano A é te fazer feliz
Meu plano B é o sucesso do plano A, nega!
Meu plano C é botar pra fuder
E se caso der tudo errado, eu não vou voltar

[Kawe]
Ela curte um rap, um funk, um samba
Intelectual, essa mina lê Nietzsche
Ela me afronta em qualquer treta
Nóis num lugar afrodisíaco, na cama, ela é Afrodite
Como não me apaixonar pela morena, calça larga?
Como se não bastasse, ela bota um decote
Mulher bonita mexe com meu coração
Agora entendi a situação do seu Jorge
Ben Jor descreveria você em linhas
Às vezes, penso que isso é só umas brisa minha
Mas quando penso em você
A mão junta com a caneta e a letra se escreve sozinha
Quero saber quando eu vou deixar de sonhar
E sentir, de fato, a sua pele na minha
Agora não dá pra voltar atrás
Porque eu já tô amando até o jeito que cê caminha
Ela envergonhada, nem puxava assunto
Mas seu olhar entregava que ela sentia desejo
Eu sabia que algo aconteceria se por acaso ali rolasse um beijo
Mas, sinceramente, eu nem gosto de mentira
Juro que era apenas um desejo que eu via
Mas quando levei ela pra cama
Em quatro paredes a mina meiga virou a Mia
Khali-forniana no cabelo
Chili Peppers no fone ouvindo um Californication
Safada no clima quente, revira o meu psico
Pede pra mim olhar, eu foco, quase não pisco
Mina, você é um pedaço de mal caminho
Como não se aventurar no seu corpo paradisíaco?
Sou chato confesso, cê é complicada e não admite
Mas tu és inspiração pra cada love que eu componho
Em breve seremos rico, com um apartamento chique
Com um casal de filhos, que eu sei que sempre foi seu sonho

[Kawe e Andrade]
Meu plano A é te fazer feliz
Meu plano B é o sucesso do plano A, nega!
Meu plano C é botar pra fuder
E se caso der tudo errado, eu não vou voltar
Eu não vou voltar
Eu não vou voltar
 "
11,https://www.letras.mus.br/ludmilla/espelho/,Espelho,Espelho,Ludmilla," 
Quando eu olho no espelho
Tô gostando do que eu vejo
Tô gostando mais, e mais, e mais
E mais, e mais de mim
Mais bonita, mais contente
Eu mudei completamente
Deve ser o seu sorriso baby
Que me deixa assim


A gente se conheceu meio do nada
Mas foi tão forte, não deu pra controlar
E quando a gente se deu na madrugada
Me deixou tão desarmada

É que você me faz bem
Eu quero, muito, muito mais
E só você tem o beijo
Que me satisfaz
E um jeito de fazer gostoso demais, demais

É que você me faz bem
Eu quero, muito, muito mais
E só você tem o beijo
Que me satisfaz
E um jeito de fazer gostoso demais, demais

Quando eu olho no espelho
Tô gostando do que eu vejo
Tô gostando mais, e mais, e mais
E mais, e mais de mim
Mais bonita, mais contente
Eu mudei completamente
Deve ser o seu sorriso baby
Que me deixa assim

A gente se conheceu meio do nada
Mas foi tão forte, não deu pra controlar
E quando a gente se deu na madrugada
Me deixou desarmada

É que você me faz bem
Eu quero, muito, muito mais
E só você tem o beijo
Que me satisfaz
E um jeito de fazer gostoso demais, demais

É que você me faz bem
Eu quero, muito, muito mais
E só você tem o beijo
Que me satisfaz
E um jeito de fazer gostoso demais

Quando eu olho no espelho
Tô gostando do que eu vejo
Tô gostando mais, e mais, e mais
E mais, e mais de mim
 "
12,https://www.letras.mus.br/mc-fioti/luz-do-luar-part-mc-ju-bronx-e-mc-vagninho/,Luz do Luar (part. MC Ju Bronx e MC Vagninho),Luz do Luar (part. MC Ju Bronx e MC Vagninho),MC Fioti," 
[XXXTentacion]
Spotlight, uh, moonlight, uh
Nigga, why you trippin'? Get your mood right, uh
Shawty look good in the moonlight
All these pussy niggas so bad mind


Feel like I'm destined
I don't need no Smith &amp; Wesson, no
'Testine, takin' shots at all your brethren

All alone, call my phone, make me feel right
Girl you know when you call, ma-make me feel right

[MC Fioti]
A luz do luar é o nosso holofote
O fluxo segue firme e forte
Elas quer aparecer na selfie
Segurando o nosso malote

A tropa tá presente, passou a visão
As novinha que tá de copão

À luz do luar bate a bunda no chão
Arrasta a bunda no chão
Bate a bunda no chão
Arrasta a bunda no chão

À luz do luar bate a bunda no chão
Arrasta a bunda no chão
Bate a bunda no chão
Arrasta a bunda no chão

[MC Ju Bronx]
Te conheço há mó tempão mas hoje que rolou um clima
Tu não é de perder tempo e eu não sabia
Que tu era danada na pika
De copão tu rebola, tu quica
Eu boto mais e ela perde a linha
Ela perde a linha, ela perde a linha

De copão tu rebola, tu quica
Eu boto mais e ela perde a linha
Ela perde a linha, ela perde a linha
(À luz do luar)

[MC Vagninho]
Essas novinha da favela tão me deixando maluco
Elas me amam e faz tatuagem com meu vulgo
Elas me amam e faz tatuagem com meu vulgo
Elas me amam e faz tatuagem com meu vulgo
 "
13,https://www.letras.mus.br/mc-kevin-o-cris/ela-e-do-tipo/,Ela É do Tipo,Ela É do Tipo,MC Kevin o Chris," 
Ela é do tipo que gosta muito de conversar
Mas não fica de papapa
Vai se despindo, deitando na minha cama
Prontamente, conversando, ela tira a minha roupa
Essa menina mete muito gostoso
Dá pra ver que ela gosta do que faz
Novinha safada e simpática
Deixou o Kevin com gosto de quero mais


Vai, rebola pro pai, vai, novinha, vai
Vai descendo, vai descendo
Vai, rebola pro pai, novinha, vai
Descendo, vai descendo
Vai, rebola pro pai, vai, novinha, vai
Vai descendo, vai descendo
Vai, rebola pro pai, novinha, vai
Descendo, vai descendo

A mãe quis prender demais sua filha
E virou um controle sem pilha
Pra que foi maltratar a menina?
E hoje, de maior, o Kevin cria

Vai, rebola pro pai, vai, novinha, vai
Vai descendo, vai descendo
Vai, rebola pro pai, novinha, vai
Descendo, vai descendo
Vai, rebola pro pai, vai, novinha, vai
Vai descendo, vai descendo
Vai, rebola pro pai, novinha, vai
Descendo, vai descendo
 "
14,https://www.letras.mus.br/mc-doni/nave-veloz/,Passei de Nave,Passei de Nave,MC Doni," 
Nóis tá no corre não é de hoje, já faz mó tempão
Quem vê de longe não entende a nossa condição
Se impressiona com esse nosso jeito de ser
Quando vê os menino de nave tirando um lazer


Trajadão nas grife, pesadão nos kit
Por onde passa faz os bico dar chilique
É vários convite que elas não resiste
Porque sabe que o resumo é favela city

Hoje é bailão, acelera essa nave veloz
Quem tá é nóis, quem tá é nóis
DJ solta o beat, MC Doni na voz
Quem tá é nóis, quem tá é nóis

Hoje é bailão, acelera essa nave veloz
Quem tá é nóis, quem tá é nóis
A favela venceu, pode avisar os boy
Quem tá é nóis, quem tá é nóis
 "
15,https://www.letras.mus.br/mc-doni/nao-vai-ser-facil-taxado-de-boy/,Não Vai Ser Facil/ Taxado de Boy,Não Vai Ser Facil/ Taxado de Boy,MC Doni," 
É, não é fácil chegar até aqui
Tive que resistir
Correr atrás, batalhar
Valeu mãezinha por ta orando por mim
Não me deixar sozinho
Sempre me incentivar


Taxado de boy pelo um montão
Dentro da favela onde eu nasci
Valeu pai pela motivação
Ah, como eu queria que o senhor tivesse aqui

Mas eu fui em frente e persisti
Sei que vou conseguir meu sonho realizar
Estourar no funk e explodir
E fazer aplaudir quem gostava de criticar

Mas eu fui em frente e persisti
Sei que vou conseguir meu sonho realizar
Estourar no funk e explodir
E fazer aplaudir quem gostava de criticar

Sem luta não há conquista
Por isso que nóis nunca para de lutar
Não vai ser fácil, mas isso não é desculpa
Quem corre, alcança
Eu tô chegando, avisa lá

Sem luta não há conquista
Por isso que nóis nunca para de lutar
Não vai ser fácil, mas isso não é desculpa
Quem corre, alcança
Eu tô chegando, avisa lá
 "
16,https://www.letras.mus.br/mc-kevinho/uma-nora-pra-cada-dia/,Uma Nora Pra Cada Dia,Uma Nora Pra Cada Dia,Kevinho," 
Disse que tá apaixonada
Que quer ser minha namorada
Desculpa falar, mas tem outras querendo sentar
Minha coroa ficou bolada
Quer que eu traga uma em casa
Pra poder fechar e apresentar pra família


Eu já tô fechado com a ousadia
Uma rebola de lado, a outra vem e joga por cima
Elas não entende, compromisso prende
Solteiro sempre tem um contatin no pente

Hoje eu saio com a loirinha
Amanhã, senta a moreninha
E minha mãe tem uma nora pra cada dia

Hoje eu saio com a loirinha
Amanhã, senta a moreninha
E minha mãe tem uma nora pra cada dia

Hoje eu saio com a loirinha
Amanhã, senta a moreninha
E minha mãe tem uma nora pra cada dia
 "
17,https://www.letras.mus.br/claudinho-e-buchecha/47176/,Fico Assim Sem Você,Fico Assim Sem Você,Claudinho e Buchecha," 
Avião sem asa
Fogueira sem brasa
Sou eu assim, sem você
Futebol sem bola
Piu-Piu sem Frajola
Sou eu assim, sem você


Por que é que tem que ser assim?
Se o meu desejo não tem fim
Eu te quero a todo instante
Nem mil alto-falantes
Vão poder falar por mim

Amor sem beijinho
Buchecha sem Claudinho
Sou eu assim sem você
Circo sem palhaço
Namoro sem abraço
Sou eu assim sem você

Tô louco pra te ver chegar
Tô louco pra te ter nas mãos
Deitar no teu abraço
Retomar o pedaço
Que falta no meu coração

Eu não existo longe de você
E a solidão é o meu pior castigo
Eu conto as horas pra poder te ver
Mas o relógio tá de mal comigo

Eu não existo longe de você
E a solidão é o meu pior castigo
Eu conto as horas pra poder te ver
Mas o relógio tá de mal comigo

Por quê? Por quê?

Neném sem chupeta
Romeu sem Julieta
Sou eu assim, sem você
Carro sem estrada
Queijo sem goiabada
Sou eu assim, sem você
Você

Por que é que tem que ser assim?
Se o meu desejo não tem fim
Eu te quero a todo instante
Nem mil alto-falantes
Vão poder falar por mim

Eu não existo longe de você
E a solidão é o meu pior castigo
Eu conto as horas pra poder te ver
Mas o relógio tá de mal comigo

Eu não existo longe de você
E a solidão é o meu pior castigo
Eu conto as horas pra poder te ver
Mas o relógio tá de mal comigo

Por quê? Por quê?
 "
18,https://www.letras.mus.br/jerry-smith/quem-tem-o-dom-part-wesley-safadao/,Quem Tem o Dom (part. Wesley Safadão),Quem Tem o Dom (part. Wesley Safadão),Jerry Smith," 
Dom, dom, dom, dom, dorom, dorom
Dom, dom, dom, dom, dorom, dorom
Dom, dom, dom, dom, dorom, dorom
Dom, dom, dom, dom, dorom, dorom


Tem, tem gente que tenta, mas não tem
As manhas pra fazer tão bem
O dom, dom, dom, dorom, dorom
Dom, dom, dorom, dorom
Dororom

Ei, enquanto chamam atenção com o Chandon
Resolvo com realzin de dom, dom, dom, dorom, dorom
Dom, dom, dorom, dorom
Dororom

Tentam me hackear, mas não tem jeito, é tudo fake
Com uma dose do meu beijo, eu mato a sua sede
Não tem no mercado outro igual
Eu sou original (eu sou original)

Dom, dom, dom, dorom, dorom
Dom, dom, dorom, dorom
Chama no grave, que ela aguenta a pressão
Dom, dom, dom, dorom, dorom
Dom, dom, dorom, dorom
Quem tem o dom faz bumbum descer no chão

Dom, dom, dom, dorom, dorom
Dom, dom, dorom, dorom
Chama no grave, que ela aguenta a pressão
Dom, dom, dom, dorom, dorom
Dom, dom, dorom, dorom
Quem tem o dom é Jerry Smith e Safadão

Dom, dom, dom, dom, dorom, dorom
Dom, dom, dom, dom, dorom, dorom
Dom, dom, dom, dom, dorom, dorom
Dom, dom, dom, dom, dorom, dorom, dom

Tem, tem gente que tenta, mas não tem
As manhas pra fazer tão bem
O dom, dom, dom, dorom, dorom
Dom, dom, dorom, dorom
Dororom

Ei, enquanto chamam atenção com o Chandon
Eu resolvo com um realzin de dom, dom, dom, dorom, dorom
Dom, dom, dorom, dorom
Dororom

Tentam me hackear, mas não tem jeito, é tudo fake
Com uma dose do meu beijo, eu mato a sua sede
Não tem no mercado outro igual
Eu sou original

E dom, dom, dom, dorom, dorom
Dom, dom, dorom, dorom
Chama no grave, que ela aguenta a pressão
Dom, dom, dom, dorom, dorom
Dom, dom, dorom, dorom
Quem tem o dom faz bumbum descer no chão

Dom, dom, dom, dorom, dorom
Dom, dom, dorom, dorom
Chama no grave, que ela aguenta a pressão
Dom, dom, dom, dorom, dorom
Dom, dom, dorom, dorom
Quem tem o dom é Jerry Smith e Safadão

Dom, dom, dom, dom, dorom, dorom
Dom, dom, dom, dom, dorom, dorom
Dom, dom, dom, dom, dorom, dorom
Dom, dom, dom, dom, dorom, dorom, dom
 "
19,https://www.letras.mus.br/gaab/para/,Para/Vai Passar (part. Rodriguinho),Para/Vai Passar (part. Rodriguinho),Gaab," 
Para de dizer que você me quer longe
Se eu ainda vivo no seu coração
Para de fingir que seu olhar não mente
Dá pra ver nos olhos sua intenção


Sei que quer o meu amor e quer se entregar
Mas esse mundo é louco e ninguém mais sabe amar
Eu não quero te iludir, eu só quero te mostrar
Que aqui é bem melhor, do meu lado é seu lugar

Então para de querer se enganar
Sei que foge que é pra não se machucar
Então para de querer se enganar
Sei que foge que é pra não se machucar

Dá uma chance pra mim
Sei que você tá afim
Sei que quer sentir o meu sabor
Para de brincar com o nosso amor

Dá uma chance pra mim
Sei que você tá afim
Sei que quer sentir o meu sabor
Para de brincar com o nosso amor

Exclui seu celular, esqueci a sua rua
Como fui me apaixonar por alguém tão filha da...?!
Mas isso vai, vai, vai, vai, vai, vai, vai passar
Você sabe bem que eu não tô bem, mas vou ficar

Sei que isso vai, vai, vai, vai, vai, vai, vai passar
Sei que eu não tô bem, mas vou ficar

Quantas vezes eu tentei ver o lado bom das coisas
Só pra não deixar você
Eu nasci pra ser feliz
Eu não quero ser refém das boas memórias

Chega de adiar
Não tem mais solução
Não posso deixar alguém
Tomar meu papel e escrever a minha história

Para de brincar com o nosso amor
Para de brincar com o nosso amor
 "
20,https://www.letras.mus.br/gaab/cuidado/,Cuidado,Cuidado,Gaab," 
Tudo bem, é necessário essas brigas pra ficarmos bem
Maturidade é pra quem quer, não pra quem diz que tem
Suas curtidas já passam de cem, seu direct cheio também
Mas me fala o nome de alguém


Que te perguntou seu nome sem querer tirar sua roupa
Que não quis se aproveitar quando estava louca
Que ao invés de te usar, eu quis te levar pra jantar
Só pra conversar, só pra gente ficar, yeah

Você é do tipo de mulher que todo vagabundo quer
Cuidado com quem você anda, cuidado pra não se queimar
Vou dar o tempo que cê quer, me liga quando cê quiser
É muito louco quando a gente transa, só não me faça esperar

Você é do tipo de mulher que todo vagabundo quer
Cuidado com quem você anda, cuidado pra não se queimar
Vou dar o tempo que cê quer, me liga quando cê quiser
É muito louco quando a gente transa, só não me faça esperar

Tudo bem, é necessário essas brigas pra ficarmos bem
Maturidade é pra quem quer, não pra quem diz que tem
Suas curtidas já passam de cem, seu direct cheio também
Mas me fala o nome de alguém

Que te perguntou seu nome sem querer tirar sua roupa
Que não quis se aproveitar quando estava louca
Que ao invés de te usar, eu quis te levar pra jantar
Só pra conversar, só pra gente ficar

Você é do tipo de mulher que todo vagabundo quer
Cuidado com quem você anda, cuidado pra não se queimar
Vou dar o tempo que cê quer, me liga quando cê quiser
É muito louco quando a gente transa, só não me faça esperar

Você é do tipo de mulher que todo vagabundo quer
Cuidado com quem você anda, cuidado pra não se queimar
Vou dar o tempo que cê quer, me liga quando cê quiser
É muito louco quando a gente transa, só não me faça esperar

Você é do tipo de mulher que todo vagabundo quer
Cuidado com quem você anda, cuidado pra não se queimar
Vou dar o tempo que cê quer, me liga quando cê quiser
 "
21,https://www.letras.mus.br/ludmilla/flash/,Flash,Flash,Ludmilla," 
Hoje eu tô vivendo
Me sinto tão leve
O clima tá bom demais
Eu tô em paz, no bad
Devo nada a ninguém não
Então nem me pede
Se gosta ou não, tanto faz
Eu tô jogando pra trás e sorrindo pro flash


Vê se aceita que dói menos
Ninguém me controla, então vê se me esquece
Quanto mais a sua inveja aumenta
Mais a minha bunda cresce, então

Desce
Hoje eu brilho mais que flash
Só te quero se der match
Se não der, desaparece, vai, vai
Então desce
Meu coração não obedece
Gosto quando o sangue ferve
Sou dona do meu prazer
E eu posso escolher quem me aquece

Desce
Hoje eu brilho mais que flash
Só te quero se der match
Se não der, desaparece, vai, vai
Então desce
Meu coração não obedece
Gosto quando o sangue ferve
Sou dona do meu prazer
E eu posso escolher

Hoje eu tô vivendo
Me sinto tão leve
O clima tá bom demais
Eu tô em paz, no bad
Devo nada a ninguém não
Então nem me pede
Se gosta ou não, tanto faz
Eu tô jogando pra trás e sorrindo pro flash

Vê se aceita que dói menos
Ninguém me controla, então vê se me esquece
Quanto mais a sua inveja aumenta
Mais a minha bunda cresce, então

Desce
Hoje eu brilho mais que flash
Só te quero se der match
Se não der, desaparece, vai, vai
Então desce
Meu coração não obedece
Gosto quando o sangue ferve
Sou dona do meu prazer
E eu posso escolher quem me aquece

Desce
Hoje eu brilho mais que flash
Só te quero se der match
Se não der, desaparece, vai, vai
Então desce
Meu coração não obedece
Gosto quando o sangue ferve
Sou dona do meu prazer
E eu posso escolher quem me aquece

E eu posso escolher quem me aquece
Tô jogando pra trás e sorrindo pro flash
Flash
 "
22,https://www.letras.mus.br/mc-livinho/hoje-eu-vou-parar-na-gaiola-part-rennan-da-penha/,Hoje Eu Vou Parar Na Gaiola (part. Rennan da Penha),Hoje Eu Vou Parar Na Gaiola (part. Rennan da Penha),MC Livinho," 
Hoje, no baile da Penha, o que vai rolar?
Só putaria pra essas menina dançar
Os amigo já tão cada um com a sua missão
Traz o lança, que eu já tô com o meu copão na mão


Hoje, eu vou parar na Gaiola
Ficar de marola
Senta pro chefinho do jeitinho que ele gosta
Vai ficar chapada e vai voltar depois das hora

Toma, toma, toma, toma
Toma, sua gostosa
Toma, toma, toma, toma
Toma, sua gostosa

Hoje, eu vou parar na Gaiola
Ficar de marola
Senta pro chefinho do jeitinho que ele gosta
Vai ficar chapada e vai voltar depois das hora

Toma, toma, toma, toma
Toma, sua gostosa
Toma, toma, toma, toma
Toma, sua gostosa
 "
23,https://www.letras.mus.br/mc-kevin-o-cris/vamos-pra-gaiola/,Vamos Pra Gaiola (part. FP do Trem Bala),Vamos Pra Gaiola (part. FP do Trem Bala),MC Kevin o Chris," 
Se quer dar um rolê
Eu vou te apresentar o melhor baile do Rio de Janeiro
Tu já sabe qual é 
O Complexo da Penha é um verdadeiro puteiro
Vamos pra Gaiola, que tá tudo bom


Bigodin finin, cabelin na régua
Ela olhou pra mim, eu olhei pra ela, eu falei assim
Então vem com o Kevin o Chris

Senta, senta
Senta, senta
Senta, senta, ta, ta, ta, ta
(Ai, droga)

Senta, senta
Senta, senta
Senta, senta, ta, ta, ta, ta
(Ai, droga)

Senta, senta
Senta, senta
Senta, senta, ta, ta, ta, ta
(Ai, droga)

Vou mandar assim só
Vem novinha, não se apega
Toma, toma na pepeca
Vem novinha, não se apega
Toma, toma na pepeca
Vem novinha, não se apega
Toma, toma na pepeca

FP do Trem Bala, hablas comigo, my friend
Passa la vision, let's go, let's go, baby
Fé, fé
 "
24,https://www.letras.mus.br/mc-pocahontas/nao-sou-obrigada/,Não Sou Obrigada,Não Sou Obrigada,Pocah," 
Hitmaker

Ah, tá bom, agora quer mandar em mim
Coitadin, não passa de um contatin
Abaixa o tom, respeita a mamãe aqui


Olha ele todo, todo se achando, tá metendo o louco
Daqui a pouco eu vou fazer que nem eu fiz com o outro
Se quando eu danço te incomoda, amor, eu acho é pouco
Ai, que ranço!

Deixa eu te lembrar que eu não sou obrigada a nada
Ninguém manda nessa raba
Uma bunda dessa não nasceu pra ser mandada
Ninguém manda nessa raba
Deixa eu te lembrar que eu não sou obrigada a nada
Ninguém manda nessa raba
Uma bunda dessa não nasceu pra ser mandada
Ninguém manda nessa raba

Olha como ele baba
Oi, baba, baby, nessa raba
Oi, baba, baby, baba
Oi, dá um close nessa raba
Oi, baba, baby, baba
Oi, baba, baby
Ninguém manda nessa raba

Olha ele todo, todo se achando, tá metendo o louco
Daqui a pouco eu vou fazer que nem eu fiz com o outro
Se quando eu danço te incomoda, amor, eu acho é pouco
Ai, que ranço!

Deixa eu te lembrar que eu não sou obrigada a nada
Ninguém manda nessa raba
Uma bunda dessa não nasceu pra ser mandada
Ninguém manda nessa raba
Deixa eu te lembrar que eu não sou obrigada a nada
Ninguém manda nessa raba
Uma bunda dessa não nasceu pra ser mandada
Ninguém manda nessa raba

Olha como ele baba
Oi, baba, baby, nessa raba
Oi, baba, baby, baba
Oi, dá um close nessa raba
Oi, baba, baby, baba
Oi, baba, baby
Ninguém manda nessa raba

É mais uma da Hitmaker?
Ai, pai, para!
 "
25,https://www.letras.mus.br/mc-joao/pra-desestressar/,Pra Desestressar / Primeiramente Bom Dia,Pra Desestressar / Primeiramente Bom Dia,MC João," 
Primeiramente um bom dia, agradece a Deus por tudo
Livre e guarde os maloqueiro viajando pelo mundo
Um salve pra minha família, muito obrigado por tudo
Independente das treta, amor acima de tudo
Ontem eu era um menino, hoje eu já sou um rapaz
Não sei se eu fui um bom filho, sei que tô sendo um bom pai


Vim de um passado cabuloso, neguin tá metendo o louco
Vários acham que é fácil tá aqui
Muitos sabem que eu cheguei, poucos sabem de onde eu vim
Vários falso amigo interesseiro, de olho no meu dinheiro
Que cê não acredita
Dizendo: O João mudou e não é a mesma fita

Pra desestressar nóis faz fumaça
E o tempo passa e sobe mais um balão
Pra desestressar, rolê com os parça
E nóis embraza, desentoca os foguetão

Pra desestressar nóis faz fumaça
E o tempo passa e sobe mais um balão
Pra desestressar, rolê com os parça
E nóis embraza, desentoca os foguetão
 "
